university_id,mext_school_code,mext_experimental_code,official_name_ja,official_name_en,normalized_name_ja,former_name_ja,institution_status,institution_type,establishment_category,main_or_branch,parent_institution_id,school_corporation_name_ja,postal_code,prefecture_code,prefecture_ja,municipality_ja,address_ja,official_website_url,mext_source_url,mext_record_updated_at,record_created_at,record_updated_at,verification_status,review_notes
univ_f123310106737,F123310106737,not_found,豊橋創造大学,not_found,豊橋創造大学,not_found,active,university,private,main,not_applicable,not_found,4408511,23,愛知県,豊橋市,愛知県豊橋市牛川町字松下２０－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106746,F123310106746,not_found,愛知東邦大学,not_found,愛知東邦大学,not_found,active,university,private,main,not_applicable,not_found,4658515,23,愛知県,名古屋市,愛知県名古屋市名東区平和が丘三丁目１１番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106755,F123310106755,not_found,星城大学,not_found,星城大学,not_found,active,university,private,main,not_applicable,not_found,4768588,23,愛知県,東海市,愛知県東海市富貴ノ台二丁目１７２番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106764,F123310106764,not_found,愛知文教大学,not_found,愛知文教大学,not_found,active,university,private,main,not_applicable,not_found,4858565,23,愛知県,小牧市,愛知県小牧市大草５９６９－３,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106773,F123310106773,not_found,桜花学園大学,not_found,桜花学園大学,not_found,active,university,private,main,not_applicable,not_found,4701193,23,愛知県,豊明市,愛知県豊明市栄町武侍４８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106782,F123310106782,not_found,愛知大学,not_found,愛知大学,not_found,active,university,private,main,not_applicable,not_found,4418522,23,愛知県,豊橋市,愛知県豊橋市町畑町字町畑１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106791,F123310106791,not_found,愛知学泉大学,not_found,愛知学泉大学,not_found,active,university,private,main,not_applicable,not_found,4448520,23,愛知県,岡崎市,愛知県岡崎市舳越町上川成２８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106808,F123310106808,not_found,至学館大学,not_found,至学館大学,not_found,active,university,private,main,not_applicable,not_found,4740011,23,愛知県,大府市,愛知県大府市横根町名高山５５,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106817,F123310106817,not_found,中部大学,not_found,中部大学,not_found,active,university,private,main,not_applicable,not_found,4878501,23,愛知県,春日井市,愛知県春日井市松本町１２００,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106826,F123310106826,not_found,藤田医科大学,not_found,藤田医科大学,not_found,active,university,private,main,not_applicable,not_found,4701101,23,愛知県,豊明市,愛知県豊明市沓掛町田楽ケ窪１－９８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106835,F123310106835,not_found,名古屋芸術大学,not_found,名古屋芸術大学,not_found,active,university,private,main,not_applicable,not_found,4810006,23,愛知県,北名古屋市,愛知県北名古屋市熊之庄古井２８１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106844,F123310106844,not_found,愛知医科大学,not_found,愛知医科大学,not_found,active,university,private,main,not_applicable,not_found,4801195,23,愛知県,長久手市,愛知県長久手市岩作雁又１番地１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106853,F123310106853,not_found,愛知淑徳大学,not_found,愛知淑徳大学,not_found,active,university,private,main,not_applicable,not_found,4801197,23,愛知県,長久手市,愛知県長久手市片平二丁目９,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106862,F123310106862,not_found,名古屋経済大学,not_found,名古屋経済大学,not_found,active,university,private,main,not_applicable,not_found,4848504,23,愛知県,犬山市,愛知県犬山市字内久保６１ー１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106871,F123310106871,not_found,名古屋学芸大学,not_found,名古屋学芸大学,not_found,active,university,private,main,not_applicable,not_found,4700196,23,愛知県,日進市,愛知県日進市岩崎町竹ノ山５７番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106880,F123310106880,not_found,日本赤十字豊田看護大学,not_found,日本赤十字豊田看護大学,not_found,active,university,private,main,not_applicable,not_found,4718565,23,愛知県,豊田市,愛知県豊田市白山町七曲１２番３３,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106899,F123310106899,not_found,修文大学,not_found,修文大学,not_found,active,university,private,main,not_applicable,not_found,4910938,23,愛知県,一宮市,愛知県一宮市日光町６番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106906,F123310106906,not_found,岡崎大学,not_found,岡崎大学,not_found,active,university,private,main,not_applicable,not_found,4440015,23,愛知県,岡崎市,愛知県岡崎市中町１－８－４,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106915,F123310106915,not_found,一宮研伸大学,not_found,一宮研伸大学,not_found,active,university,private,main,not_applicable,not_found,4910063,23,愛知県,一宮市,愛知県一宮市常願通５－４－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310106924,F123310106924,not_found,名古屋柳城女子大学,not_found,名古屋柳城女子大学,not_found,active,university,private,main,not_applicable,not_found,4660034,23,愛知県,名古屋市,愛知県名古屋市昭和区明月町２－５４,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310111883,F123310111883,not_found,名古屋国際工科専門職大学,not_found,名古屋国際工科専門職大学,not_found,active,university,private,main,not_applicable,not_found,4500002,23,愛知県,名古屋市,愛知県名古屋市中村区名駅４－２７－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f123310112016,F123310112016,not_found,愛知医療学院大学,not_found,愛知医療学院大学,not_found,active,university,private,main,not_applicable,not_found,4520931,23,愛知県,清須市,愛知県清須市一場５１９,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f124110107141,F124110107141,not_found,三重大学,not_found,三重大学,not_found,active,university,national,main,not_applicable,not_found,5148507,24,三重県,津市,三重県津市栗真町屋町１５７７,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f124210107158,F124210107158,not_found,三重県立看護大学,not_found,三重県立看護大学,not_found,active,university,public,main,not_applicable,not_found,5140116,24,三重県,津市,三重県津市夢が丘一丁目１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f124310107165,F124310107165,not_found,四日市大学,not_found,四日市大学,not_found,active,university,private,main,not_applicable,not_found,5128512,24,三重県,四日市市,三重県四日市市萱生町１２００,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f124310107174,F124310107174,not_found,皇學館大学,not_found,皇學館大学,not_found,active,university,private,main,not_applicable,not_found,5168555,24,三重県,伊勢市,三重県伊勢市神田久志本町１７０４,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f124310107183,F124310107183,not_found,鈴鹿医療科学大学,not_found,鈴鹿医療科学大学,not_found,active,university,private,main,not_applicable,not_found,5100293,24,三重県,鈴鹿市,三重県鈴鹿市岸岡町１００１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f124310107192,F124310107192,not_found,鈴鹿大学,not_found,鈴鹿大学,not_found,active,university,private,main,not_applicable,not_found,5100298,24,三重県,鈴鹿市郡山町,三重県鈴鹿市郡山町６６３－２２２,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f124310107209,F124310107209,not_found,四日市看護医療大学,not_found,四日市看護医療大学,not_found,active,university,private,main,not_applicable,not_found,5128045,24,三重県,四日市市,三重県四日市市萱生町１２００番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f125110107284,F125110107284,not_found,滋賀大学,not_found,滋賀大学,not_found,active,university,national,main,not_applicable,not_found,5228522,25,滋賀県,彦根市,滋賀県彦根市馬場１－１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f125110107293,F125110107293,not_found,滋賀医科大学,not_found,滋賀医科大学,not_found,active,university,national,main,not_applicable,not_found,5202121,25,滋賀県,大津市,滋賀県大津市瀬田月輪町,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f125210107308,F125210107308,not_found,滋賀県立大学,not_found,滋賀県立大学,not_found,active,university,public,main,not_applicable,not_found,5228533,25,滋賀県,彦根市,滋賀県彦根市八坂町２５００,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f125310107315,F125310107315,not_found,成安造形大学,not_found,成安造形大学,not_found,active,university,private,main,not_applicable,not_found,5200248,25,滋賀県,大津市,滋賀県大津市仰木の里東４－３－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f125310107324,F125310107324,not_found,聖泉大学,not_found,聖泉大学,not_found,active,university,private,main,not_applicable,not_found,5211123,25,滋賀県,彦根市,滋賀県彦根市肥田町７２０番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f125310107333,F125310107333,not_found,長浜バイオ大学,not_found,長浜バイオ大学,not_found,active,university,private,main,not_applicable,not_found,5260829,25,滋賀県,長浜市,滋賀県長浜市田村町１２６６番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f125310107342,F125310107342,not_found,びわこ成蹊スポーツ大学,not_found,びわこ成蹊スポーツ大学,not_found,active,university,private,main,not_applicable,not_found,5200503,25,滋賀県,大津市,滋賀県大津市北比良１２０４番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f125310107351,F125310107351,not_found,びわこ学院大学,not_found,びわこ学院大学,not_found,active,university,private,main,not_applicable,not_found,5270081,25,滋賀県,東近江市,滋賀県東近江市布施町２９番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f125310107360,F125310107360,not_found,びわこリハビリテーション専門職大学,not_found,びわこリハビリテーション専門職大学,not_found,active,university,private,main,not_applicable,not_found,5270145,25,滋賀県,東近江市,滋賀県東近江市北坂町９６７,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126110107407,F126110107407,not_found,京都大学,not_found,京都大学,not_found,active,university,national,main,not_applicable,not_found,6068501,26,京都府,京都市,京都府京都市左京区吉田本町,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126110107416,F126110107416,not_found,京都教育大学,not_found,京都教育大学,not_found,active,university,national,main,not_applicable,not_found,6120863,26,京都府,京都市,京都府京都市伏見区深草藤森町１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126110107425,F126110107425,not_found,京都工芸繊維大学,not_found,京都工芸繊維大学,not_found,active,university,national,main,not_applicable,not_found,6060951,26,京都府,京都市,京都府京都市左京区松ヶ崎橋上町,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126210107432,F126210107432,not_found,京都市立芸術大学,not_found,京都市立芸術大学,not_found,active,university,public,main,not_applicable,not_found,6008601,26,京都府,京都市,京都府京都市下京区下之町５７ー１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126210107441,F126210107441,not_found,京都府立大学,not_found,京都府立大学,not_found,active,university,public,main,not_applicable,not_found,6068522,26,京都府,京都市,京都府京都市左京区下鴨半木町１－５,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126210107450,F126210107450,not_found,京都府立医科大学,not_found,京都府立医科大学,not_found,active,university,public,main,not_applicable,not_found,6020841,26,京都府,京都市,京都府京都市上京区河原町通広小路上る梶井町４６５,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126210107469,F126210107469,not_found,福知山公立大学,not_found,福知山公立大学,not_found,active,university,public,main,not_applicable,not_found,6200886,26,京都府,福知山市,京都府福知山市字堀３３７０,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107476,F126310107476,not_found,平安女学院大学,not_found,平安女学院大学,not_found,active,university,private,main,not_applicable,not_found,6028029,26,京都府,京都市,京都府京都市上京区室町通椹木町上る武衛陣町２２１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107485,F126310107485,not_found,大谷大学,not_found,大谷大学,not_found,active,university,private,main,not_applicable,not_found,6038143,26,京都府,京都市,京都府京都市北区小山上総町,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107494,F126310107494,not_found,京都外国語大学,not_found,京都外国語大学,not_found,active,university,private,main,not_applicable,not_found,6158558,26,京都府,京都市,京都府京都市右京区西院笠目町６,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107500,F126310107500,not_found,京都産業大学,not_found,京都産業大学,not_found,active,university,private,main,not_applicable,not_found,6038555,26,京都府,京都市,京都府京都市北区上賀茂本山,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107519,F126310107519,not_found,京都女子大学,not_found,京都女子大学,not_found,active,university,private,main,not_applicable,not_found,6058501,26,京都府,京都市,京都府京都市東山区今熊野北日吉町３５,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107528,F126310107528,not_found,京都薬科大学,not_found,京都薬科大学,not_found,active,university,private,main,not_applicable,not_found,6078414,26,京都府,京都市,京都府京都市山科区御陵中内町５,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107537,F126310107537,not_found,京都光華大学,not_found,京都光華大学,not_found,active,university,private,main,not_applicable,not_found,6150882,26,京都府,京都市,京都府京都市右京区西京極葛野町３８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107546,F126310107546,not_found,種智院大学,not_found,種智院大学,not_found,active,university,private,main,not_applicable,not_found,6128156,26,京都府,京都市,京都府京都市伏見区向島西定請７０,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107555,F126310107555,not_found,京都橘大学,not_found,京都橘大学,not_found,active,university,private,main,not_applicable,not_found,6078175,26,京都府,京都市,京都府京都市山科区大宅山田町３４,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107564,F126310107564,not_found,同志社大学,not_found,同志社大学,not_found,active,university,private,main,not_applicable,not_found,6020893,26,京都府,京都市,京都府京都市上京区今出川通烏丸東入ル玄武町６０１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107573,F126310107573,not_found,同志社女子大学,not_found,同志社女子大学,not_found,active,university,private,main,not_applicable,not_found,6100395,26,京都府,京田辺市,京都府京田辺市興戸南鉾立９７－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f126310107582,F126310107582,not_found,京都ノートルダム女子大学,not_found,京都ノートルダム女子大学,not_found,active,university,private,main,not_applicable,not_found,6060847,26,京都府,京都市,京都府京都市左京区下鴨南野々神町１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
